name,date,value
issues,2013w25,6.0
issues,2013w26,2.0
issues,2013w27,4.0
issues,2013w28,2.0
issues,2013w29,1.0
issues,2013w30,8.0
issues,2013w31,2.0
issues,2013w32,3.0
issues,2013w33,1.0
issues,2013w34,7.0
issues,2013w35,5.0
issues,2013w36,3.0
issues,2013w37,5.0
issues,2013w38,9.0
issues,2013w39,4.0
issues,2013w40,4.0
issues,2013w41,5.0
issues,2013w42,12.0
issues,2013w43,13.0
issues,2013w44,9.0
issues,2013w45,20.0
issues,2013w46,11.0
issues,2013w47,14.0
issues,2013w48,12.0
issues,2013w49,9.0
issues,2013w50,14.0
issues,2013w51,6.0
issues,2013w52,4.0
issues,2014w01,5.0
issues,2014w02,8.0
issues,2014w03,13.0
issues,2014w04,9.0
issues,2014w05,8.0
issues,2014w06,9.0
issues,2014w07,12.0
issues,2014w08,11.0
issues,2014w09,11.0
issues,2014w10,19.0
issues,2014w11,20.0
issues,2014w12,25.0
issues,2014w13,17.0
issues,2014w14,12.0
issues,2014w15,8.0
issues,2014w16,15.0
issues,2014w17,10.0
issues,2014w18,6.0
issues,2014w19,20.0
issues,2014w20,4.0
issues,2014w21,8.0
issues,2014w22,13.0
issues,2014w23,4.0
issues,2014w24,9.0
issues,2014w25,20.0
issues,2014w26,11.0
issues,2014w27,7.0
issues,2014w28,14.0
issues,2014w29,8.0
issues,2014w30,8.0
issues,2014w31,8.0
issues,2014w32,9.0
issues,2014w33,8.0
issues,2014w34,11.0
issues,2014w35,7.0
issues,2014w36,13.0
issues,2014w37,19.0
issues,2014w38,10.0
issues,2014w39,7.0
issues,2014w40,7.0
issues,2014w41,5.0
issues,2014w42,3.0
issues,2014w43,10.0
issues,2014w44,9.0
issues,2014w45,4.0
issues,2014w46,9.0
issues,2014w47,18.0
issues,2014w48,10.0
issues,2014w49,5.0
issues,2014w50,6.0
issues,2014w51,2.0
issues,2014w52,7.0
issues,2015w01,10.0
issues,2015w02,13.0
issues,2015w03,14.0
issues,2015w04,7.0
issues,2015w05,5.0
issues,2015w06,9.0
issues,2015w07,9.0
issues,2015w08,9.0
issues,2015w09,6.0
issues,2015w10,8.0
issues,2015w11,6.0
issues,2015w12,11.0
issues,2015w13,1.0
issues,2015w14,2.0
issues,2015w15,7.0
issues,2015w16,6.0
issues,2015w17,8.0
issues,2015w18,11.0
issues,2015w19,7.0
issues,2015w20,4.0
issues,2015w21,7.0
issues,2015w22,4.0
issues,2015w23,3.0
issues,2015w24,9.0
issues,2015w25,10.0
issues,2015w26,7.0
issues,2015w27,4.0
issues,2015w28,12.0
issues,2015w29,12.0
issues,2015w30,6.0
issues,2015w31,10.0
issues,2015w32,16.0
issues,2015w33,8.0
issues,2015w34,9.0
issues,2015w35,4.0
issues,2015w36,15.0
issues,2015w37,2.0
issues,2015w38,14.0
issues,2015w39,7.0
issues,2015w40,10.0
issues,2015w41,11.0
issues,2015w42,12.0
issues,2015w43,6.0
issues,2015w44,5.0
issues,2015w45,10.0
issues,2015w46,15.0
issues,2015w47,12.0
issues,2015w48,15.0
issues,2015w49,10.0
issues,2015w50,9.0
issues,2015w51,10.0
issues,2015w52,11.0
issues,2015w53,6.0
issues,2016w01,13.0
issues,2016w02,13.0
issues,2016w03,11.0
issues,2016w04,15.0
issues,2016w05,10.0
issues,2016w06,20.0
issues,2016w07,4.0
issues,2016w08,8.0
issues,2016w09,7.0
issues,2016w10,3.0
issues,2016w11,13.0
issues,2016w12,5.0
issues,2016w13,12.0
issues,2016w14,7.0
issues,2016w15,12.0
issues,2016w16,6.0
issues,2016w17,11.0
issues,2016w18,11.0
issues,2016w19,7.0
issues,2016w20,8.0
issues,2016w21,8.0
issues,2016w22,13.0
issues,2016w23,11.0
issues,2016w24,8.0
