,date,count_commits,count_issues,count_pulls,price
1302,2014-07-14,4771,1357,2454,628.030029
1303,2014-07-15,4782,1360,2461,618.320007
1304,2014-07-16,4786,1362,2467,619.599976
1305,2014-07-17,4793,1364,2468,614.799988
1306,2014-07-18,4813,1364,2475,626.580017
1307,2014-07-19,4813,1364,2475,627.469971
1308,2014-07-20,4816,1365,2476,627.039978
1309,2014-07-21,4827,1366,2479,620.97998
1310,2014-07-22,4830,1368,2481,625.130005
1311,2014-07-23,4836,1370,2483,622.530029
1312,2014-07-24,4842,1373,2486,621.6900019999999
1313,2014-07-25,4845,1373,2488,601.869995
1314,2014-07-26,4846,1373,2491,600.5
1315,2014-07-27,4846,1373,2491,596.0
1316,2014-07-28,4855,1374,2494,595.030029
1317,2014-07-29,4861,1375,2497,587.929993
1318,2014-07-30,4870,1377,2499,585.77002
1319,2014-07-31,4879,1378,2504,564.6400150000001
1320,2014-08-01,4881,1378,2507,589.52002
1321,2014-08-02,4881,1380,2509,598.780029
1322,2014-08-03,4886,1381,2510,591.719971
1323,2014-08-04,4896,1383,2515,588.9400019999999
1324,2014-08-05,4897,1385,2519,592.77002
1325,2014-08-06,4912,1387,2523,588.76001
1326,2014-08-07,4917,1387,2531,589.77002
1327,2014-08-08,4927,1389,2537,592.799988
1328,2014-08-09,4928,1389,2538,595.849976
1329,2014-08-10,4929,1390,2542,589.52002
1330,2014-08-11,4942,1393,2546,592.0599980000001
1331,2014-08-12,4952,1394,2552,575.8900150000001
1332,2014-08-13,4956,1395,2561,567.659973
1333,2014-08-14,4959,1395,2564,542.099976
1334,2014-08-15,4963,1397,2568,504.799988
1335,2014-08-16,4969,1398,2571,496.450012
1336,2014-08-17,4974,1398,2577,522.01001
1337,2014-08-18,4986,1400,2583,485.5
1338,2014-08-19,4993,1400,2589,462.17999299999997
1339,2014-08-20,4999,1401,2595,485.119995
1340,2014-08-21,5005,1404,2598,516.780029
1341,2014-08-22,5007,1405,2599,517.9400019999999
1342,2014-08-23,5015,1406,2603,516.099976
1343,2014-08-24,5019,1409,2605,497.67999299999997
1344,2014-08-25,5025,1409,2606,509.709991
1345,2014-08-26,5049,1409,2610,502.92999299999997
1346,2014-08-27,5058,1410,2614,512.5599980000001
1347,2014-08-28,5061,1412,2621,515.22998
1348,2014-08-29,5066,1412,2623,510.75
1349,2014-08-30,5072,1415,2629,512.5599980000001
1350,2014-08-31,5077,1416,2636,505.959991
1351,2014-09-01,5087,1418,2638,481.77999900000003
1352,2014-09-02,5093,1420,2649,477.19000199999994
1353,2014-09-03,5099,1421,2661,478.94000199999994
1354,2014-09-04,5112,1424,2665,480.040009
1355,2014-09-05,5119,1427,2671,490.98999000000003
1356,2014-09-06,5123,1428,2672,483.64999400000005
1357,2014-09-07,5124,1429,2674,484.47000099999997
1358,2014-09-08,5144,1433,2683,485.75
1359,2014-09-09,5150,1436,2689,475.69000199999994
1360,2014-09-10,5164,1440,2693,474.89999400000005
1361,2014-09-11,5167,1442,2695,479.700012
1362,2014-09-12,5175,1446,2697,478.48999000000003
1363,2014-09-13,5175,1446,2697,477.73001100000005
1364,2014-09-14,5178,1448,2700,478.170013
1365,2014-09-15,5185,1453,2707,477.73999000000003
1366,2014-09-16,5204,1453,2712,477.709991
1367,2014-09-17,5208,1454,2713,466.75
1368,2014-09-18,5218,1455,2720,461.089996
1369,2014-09-19,5222,1457,2722,424.26000999999997
1370,2014-09-20,5227,1458,2727,397.670013
1371,2014-09-21,5230,1458,2727,411.52999900000003
1372,2014-09-22,5242,1458,2734,401.619995
1373,2014-09-23,5255,1458,2741,404.089996
1374,2014-09-24,5259,1461,2744,436.85998499999994
1375,2014-09-25,5288,1461,2754,423.76998899999995
1376,2014-09-26,5294,1461,2754,412.290009
1377,2014-09-27,5298,1462,2759,404.459991
1378,2014-09-28,5299,1465,2762,399.019989
1379,2014-09-29,5310,1466,2765,379.079987
1380,2014-09-30,5319,1467,2774,376.769989
1381,2014-10-01,5335,1468,2779,388.170013
1382,2014-10-02,5364,1471,2785,382.839996
1383,2014-10-03,5372,1472,2788,375.140015
1384,2014-10-04,5374,1472,2788,363.450012
1385,2014-10-05,5374,1472,2788,335.320007
1386,2014-10-06,5382,1473,2792,322.859985
1387,2014-10-07,5391,1473,2797,331.549988
1388,2014-10-08,5399,1475,2798,331.649994
1389,2014-10-09,5403,1476,2799,350.869995
1390,2014-10-10,5414,1477,2805,360.910004
1391,2014-10-11,5417,1477,2805,361.709991
1392,2014-10-12,5417,1477,2805,361.22000099999997
1393,2014-10-13,5421,1478,2810,373.170013
1394,2014-10-14,5436,1478,2813,387.320007
1395,2014-10-15,5444,1478,2813,397.100006
1396,2014-10-16,5449,1479,2818,393.170013
1397,2014-10-17,5459,1480,2820,379.769989
1398,2014-10-18,5459,1480,2820,380.480011
1399,2014-10-19,5459,1480,2820,390.880005
1400,2014-10-20,5463,1480,2826,387.27999900000003
1401,2014-10-21,5475,1481,2832,380.390015
1402,2014-10-22,5482,1482,2835,382.350006
1403,2014-10-23,5487,1486,2839,378.929993
1404,2014-10-24,5501,1490,2845,355.77999900000003
1405,2014-10-25,5513,1490,2848,355.100006
1406,2014-10-26,5513,1490,2848,346.72000099999997
1407,2014-10-27,5530,1491,2849,348.670013
1408,2014-10-28,5540,1493,2857,350.089996
1409,2014-10-29,5546,1495,2865,351.059998
1410,2014-10-30,5561,1498,2870,335.119995
1411,2014-10-31,5579,1498,2873,344.859985
1412,2014-11-01,5580,1499,2877,337.869995
1413,2014-11-02,5580,1499,2877,325.429993
1414,2014-11-03,5589,1500,2880,322.549988
1415,2014-11-04,5599,1501,2887,324.23999
1416,2014-11-05,5607,1501,2896,327.959991
1417,2014-11-06,5615,1501,2906,338.01001
1418,2014-11-07,5624,1502,2913,347.670013
1419,2014-11-08,5627,1503,2920,341.869995
1420,2014-11-09,5627,1503,2920,343.540009
1421,2014-11-10,5635,1504,2925,362.040009
1422,2014-11-11,5635,1505,2926,367.149994
1423,2014-11-12,5640,1508,2930,365.420013
1424,2014-11-13,5648,1510,2936,432.02999900000003
1425,2014-11-14,5653,1512,2940,428.72000099999997
1426,2014-11-15,5653,1512,2940,396.52999900000003
1427,2014-11-16,5660,1512,2944,374.859985
1428,2014-11-17,5675,1513,2949,385.609985
1429,2014-11-18,5698,1516,2954,384.690002
1430,2014-11-19,5716,1519,2960,379.160004
1431,2014-11-20,5757,1521,2970,381.429993
1432,2014-11-21,5767,1527,2975,357.299988
1433,2014-11-22,5771,1527,2979,351.769989
1434,2014-11-23,5777,1530,2982,352.01001
1435,2014-11-24,5790,1530,2984,365.850006
1436,2014-11-25,5804,1531,2993,378.850006
1437,2014-11-26,5830,1539,2996,376.429993
1438,2014-11-27,5836,1539,3000,365.350006
1439,2014-11-28,5842,1539,3005,368.829987
1440,2014-11-29,5843,1539,3007,377.589996
1441,2014-11-30,5844,1540,3009,376.27999900000003
1442,2014-12-01,5854,1540,3013,374.929993
1443,2014-12-02,5865,1541,3019,378.609985
1444,2014-12-03,5873,1542,3025,380.640015
1445,2014-12-04,5881,1544,3028,376.959991
1446,2014-12-05,5892,1545,3031,369.839996
1447,2014-12-06,5898,1545,3034,377.630005
1448,2014-12-07,5900,1545,3039,376.26001
1449,2014-12-08,5909,1546,3042,376.47000099999997
1450,2014-12-09,5918,1547,3047,364.950012
1451,2014-12-10,5920,1548,3047,352.190002
1452,2014-12-11,5934,1550,3053,347.940002
1453,2014-12-12,5942,1550,3056,347.679993
1454,2014-12-13,5943,1551,3061,353.399994
1455,2014-12-14,5944,1551,3061,348.23999
1456,2014-12-15,5948,1551,3066,349.350006
1457,2014-12-16,5966,1551,3076,345.369995
1458,2014-12-17,5972,1553,3083,330.22000099999997
1459,2014-12-18,5973,1553,3086,320.019989
1460,2014-12-19,5988,1553,3093,310.339996
1461,2014-12-20,5993,1553,3098,317.77999900000003
1462,2014-12-21,5995,1553,3103,330.350006
1463,2014-12-22,5999,1554,3104,322.630005
1464,2014-12-23,6010,1554,3109,330.839996
1465,2014-12-24,6012,1555,3110,335.25
1466,2014-12-25,6013,1556,3112,322.399994
1467,2014-12-26,6016,1556,3113,318.98999
1468,2014-12-27,6031,1558,3118,329.980011
1469,2014-12-28,6032,1560,3122,315.339996
1470,2014-12-29,6042,1562,3127,316.52999900000003
1471,2014-12-30,6050,1567,3130,314.119995
1472,2014-12-31,6059,1568,3134,311.269989
1473,2015-01-01,6060,1569,3137,318.23999
1474,2015-01-02,6076,1569,3138,314.890015
1475,2015-01-03,6079,1569,3139,315.209991
1476,2015-01-04,6085,1570,3141,287.130005
1477,2015-01-05,6104,1571,3142,264.72000099999997
1478,2015-01-06,6112,1573,3146,274.839996
1479,2015-01-07,6123,1573,3150,282.269989
1480,2015-01-08,6133,1574,3154,291.339996
1481,2015-01-09,6135,1579,3158,282.690002
1482,2015-01-10,6139,1581,3161,287.97000099999997
1483,2015-01-11,6140,1583,3163,273.350006
1484,2015-01-12,6148,1586,3168,264.769989
1485,2015-01-13,6151,1587,3169,269.329987
1486,2015-01-14,6164,1592,3172,221.289993
1487,2015-01-15,6165,1596,3176,164.919998
1488,2015-01-16,6173,1597,3179,209.77999900000003
1489,2015-01-17,6176,1597,3179,206.919998
1490,2015-01-18,6176,1597,3179,199.649994
1491,2015-01-19,6179,1599,3181,210.61999500000002
1492,2015-01-20,6189,1601,3184,215.86999500000002
1493,2015-01-21,6192,1601,3185,210.55000299999998
1494,2015-01-22,6192,1601,3185,228.169998
1495,2015-01-23,6194,1603,3192,232.69999700000002
1496,2015-01-24,6195,1604,3194,232.169998
1497,2015-01-25,6197,1604,3197,248.16000400000001
1498,2015-01-26,6205,1605,3199,252.08999599999999
1499,2015-01-27,6205,1605,3199,269.179993
1500,2015-01-28,6207,1605,3201,263.269989
1501,2015-01-29,6213,1606,3201,236.169998
1502,2015-01-30,6214,1608,3202,233.99000499999997
1503,2015-01-31,6228,1609,3207,231.83999599999999
1504,2015-02-01,6233,1609,3208,218.50999500000003
1505,2015-02-02,6235,1611,3210,225.289993
1506,2015-02-03,6246,1614,3212,238.86000099999998
1507,2015-02-04,6258,1616,3219,227.41000400000001
1508,2015-02-05,6260,1617,3220,226.580002
1509,2015-02-06,6263,1618,3221,216.520004
1510,2015-02-07,6263,1618,3221,222.960007
1511,2015-02-08,6264,1618,3225,227.67999300000002
1512,2015-02-09,6268,1620,3228,223.669998
1513,2015-02-10,6270,1623,3231,220.33999599999999
1514,2015-02-11,6271,1624,3231,219.669998
1515,2015-02-12,6271,1624,3231,218.830002
1516,2015-02-13,6272,1625,3231,221.789993
1517,2015-02-14,6273,1626,3232,236.169998
1518,2015-02-15,6274,1627,3232,258.640015
1519,2015-02-16,6276,1628,3232,233.270004
1520,2015-02-17,6277,1631,3233,235.830002
1521,2015-02-18,6278,1632,3235,243.19999700000002
1522,2015-02-19,6278,1634,3235,235.19999700000002
1523,2015-02-20,6279,1635,3238,241.919998
1524,2015-02-21,6281,1636,3242,244.520004
1525,2015-02-22,6281,1636,3242,244.41000400000001
1526,2015-02-23,6285,1637,3244,235.729996
1527,2015-02-24,6288,1639,3247,238.82000699999998
1528,2015-02-25,6291,1641,3249,238.88999900000002
1529,2015-02-26,6299,1641,3254,237.330002
1530,2015-02-27,6299,1641,3254,236.52999900000003
1531,2015-02-28,6299,1641,3254,253.47000099999997
1532,2015-03-01,6300,1642,3255,254.059998
1533,2015-03-02,6301,1643,3256,257.940002
1534,2015-03-03,6307,1645,3259,273.75
1535,2015-03-04,6307,1645,3259,280.649994
1536,2015-03-05,6310,1646,3261,271.920013
1537,2015-03-06,6331,1647,3266,275.230011
1538,2015-03-07,6332,1650,3267,272.559998
1539,2015-03-08,6332,1650,3267,274.910004
1540,2015-03-09,6341,1650,3269,274.48999
1541,2015-03-10,6342,1652,3270,290.019989
1542,2015-03-11,6349,1653,3273,291.369995
1543,2015-03-12,6358,1654,3277,295.600006
1544,2015-03-13,6364,1656,3282,293.850006
1545,2015-03-14,6364,1656,3282,287.209991
1546,2015-03-15,6364,1656,3282,281.600006
1547,2015-03-16,6368,1661,3284,284.880005
1548,2015-03-17,6372,1664,3289,290.410004
1549,2015-03-18,6373,1665,3293,285.380005
1550,2015-03-19,6373,1665,3293,255.919998
1551,2015-03-20,6377,1665,3293,260.929993
1552,2015-03-21,6380,1666,3296,261.77999900000003
1553,2015-03-22,6382,1667,3300,259.709991
1554,2015-03-23,6382,1667,3300,268.570007
1555,2015-03-24,6401,1667,3303,265.459991
1556,2015-03-25,6403,1668,3304,246.72000099999997
1557,2015-03-26,6408,1668,3307,246.36999500000002
1558,2015-03-27,6413,1668,3312,248.020004
1559,2015-03-28,6413,1668,3312,247.210007
1560,2015-03-29,6416,1668,3313,252.020004
1561,2015-03-30,6419,1669,3313,242.080002
1562,2015-03-31,6419,1669,3313,246.789993
1563,2015-04-01,6431,1669,3316,244.149994
1564,2015-04-02,6432,1670,3320,246.24000499999997
1565,2015-04-03,6434,1670,3324,252.600006
1566,2015-04-04,6435,1670,3326,254.479996
1567,2015-04-05,6435,1670,3326,252.88999900000002
1568,2015-04-06,6436,1671,3328,259.640015
1569,2015-04-07,6438,1672,3330,254.97000099999997
1570,2015-04-08,6444,1675,3331,252.97000099999997
1571,2015-04-09,6446,1675,3335,244.57000699999998
1572,2015-04-10,6449,1676,3345,243.32000699999998
1573,2015-04-11,6449,1676,3345,234.729996
1574,2015-04-12,6454,1677,3346,236.479996
1575,2015-04-13,6458,1677,3349,235.850006
1576,2015-04-14,6461,1678,3352,223.58999599999999
1577,2015-04-15,6468,1681,3353,217.99000499999997
1578,2015-04-16,6471,1681,3357,222.97000099999997
1579,2015-04-17,6472,1682,3358,227.979996
1580,2015-04-18,6472,1682,3358,222.58999599999999
1581,2015-04-19,6474,1683,3361,223.350006
1582,2015-04-20,6497,1684,3367,223.020004
1583,2015-04-21,6501,1687,3369,224.24000499999997
1584,2015-04-22,6505,1688,3375,233.729996
1585,2015-04-23,6510,1688,3377,233.77999900000003
1586,2015-04-24,6519,1689,3380,235.399994
1587,2015-04-25,6520,1689,3386,231.08999599999999
1588,2015-04-26,6522,1691,3387,226.13999900000002
1589,2015-04-27,6523,1693,3388,218.69999700000002
1590,2015-04-28,6538,1694,3393,228.960007
1591,2015-04-29,6550,1696,3397,225.809998
1592,2015-04-30,6560,1696,3400,225.419998
1593,2015-05-01,6570,1699,3402,235.770004
1594,2015-05-02,6573,1700,3405,233.210007
1595,2015-05-03,6574,1702,3406,235.33999599999999
1596,2015-05-04,6588,1702,3410,239.99000499999997
1597,2015-05-05,6594,1703,3412,238.97000099999997
1598,2015-05-06,6602,1706,3415,235.82000699999998
1599,2015-05-07,6605,1707,3416,230.02999900000003
1600,2015-05-08,6606,1708,3418,237.729996
1601,2015-05-09,6609,1709,3418,243.74000499999997
1602,2015-05-10,6611,1709,3418,241.399994
1603,2015-05-11,6614,1709,3419,239.960007
1604,2015-05-12,6628,1709,3424,241.809998
1605,2015-05-13,6635,1710,3431,241.580002
1606,2015-05-14,6654,1711,3436,236.38000499999998
1607,2015-05-15,6667,1712,3440,236.899994
1608,2015-05-16,6672,1713,3443,237.19999700000002
1609,2015-05-17,6672,1713,3443,236.229996
1610,2015-05-18,6686,1713,3448,236.30000299999998
1611,2015-05-19,6693,1714,3453,232.63999900000002
1612,2015-05-20,6699,1715,3455,232.020004
1613,2015-05-21,6702,1716,3458,233.960007
1614,2015-05-22,6706,1717,3462,235.38000499999998
1615,2015-05-23,6707,1719,3464,240.36999500000002
1616,2015-05-24,6709,1720,3464,238.940002
1617,2015-05-25,6709,1720,3464,240.979996
1618,2015-05-26,6719,1721,3467,237.41000400000001
1619,2015-05-27,6735,1723,3471,237.83999599999999
1620,2015-05-28,6739,1724,3473,237.289993
1621,2015-05-29,6741,1724,3473,237.32000699999998
1622,2015-05-30,6741,1724,3473,237.02999900000003
1623,2015-05-31,6742,1724,3477,233.22000099999997
1624,2015-06-01,6751,1725,3483,229.83999599999999
1625,2015-06-02,6760,1725,3488,223.13999900000002
1626,2015-06-03,6769,1726,3493,225.74000499999997
1627,2015-06-04,6788,1726,3502,225.58999599999999
1628,2015-06-05,6794,1726,3505,224.22000099999997
1629,2015-06-06,6801,1727,3507,225.289993
1630,2015-06-07,6802,1727,3510,224.74000499999997
1631,2015-06-08,6805,1730,3515,223.47000099999997
1632,2015-06-09,6811,1731,3520,228.57000699999998
1633,2015-06-10,6823,1733,3524,229.559998
1634,2015-06-11,6832,1734,3524,228.789993
1635,2015-06-12,6837,1736,3528,229.88000499999998
1636,2015-06-13,6838,1736,3530,230.460007
1637,2015-06-14,6839,1736,3531,232.479996
1638,2015-06-15,6847,1736,3534,233.75
1639,2015-06-16,6856,1741,3539,237.0
1640,2015-06-17,6870,1742,3541,249.82000699999998
1641,2015-06-18,6875,1743,3544,247.38000499999998
1642,2015-06-19,6884,1745,3550,248.440002
1643,2015-06-20,6886,1746,3553,244.13000499999998
1644,2015-06-21,6888,1746,3556,244.979996
1645,2015-06-22,6896,1748,3558,244.100006
1646,2015-06-23,6898,1750,3561,247.460007
1647,2015-06-24,6899,1753,3569,243.75999500000003
1648,2015-06-25,6906,1753,3569,240.559998
1649,2015-06-26,6910,1753,3573,242.559998
1650,2015-06-27,6910,1753,3573,242.94999700000002
1651,2015-06-28,6910,1753,3573,250.729996
1652,2015-06-29,6911,1753,3577,248.88000499999998
1653,2015-06-30,6920,1754,3579,256.97000099999997
1654,2015-07-01,6926,1755,3581,264.119995
1655,2015-07-02,6941,1756,3585,257.619995
1656,2015-07-03,6951,1757,3591,254.88000499999998
1657,2015-07-04,6951,1757,3591,255.399994
1658,2015-07-05,6952,1757,3591,260.549988
1659,2015-07-06,6956,1757,3597,270.140015
1660,2015-07-07,6959,1763,3601,269.079987
1661,2015-07-08,6962,1764,3606,266.209991
1662,2015-07-09,6964,1767,3612,268.640015
1663,2015-07-10,6979,1767,3616,269.140015
1664,2015-07-11,6982,1767,3622,283.619995
1665,2015-07-12,6984,1769,3623,291.97000099999997
1666,2015-07-13,6989,1771,3625,310.440002
1667,2015-07-14,6994,1775,3630,290.350006
1668,2015-07-15,7005,1777,3634,286.959991
1669,2015-07-16,7006,1777,3639,283.420013
1670,2015-07-17,7011,1778,3642,276.589996
1671,2015-07-18,7016,1780,3643,279.619995
1672,2015-07-19,7017,1781,3643,274.049988
1673,2015-07-20,7033,1781,3643,273.179993
1674,2015-07-21,7036,1782,3643,277.679993
1675,2015-07-22,7040,1785,3646,275.089996
1676,2015-07-23,7046,1785,3648,276.459991
1677,2015-07-24,7051,1786,3650,275.519989
1678,2015-07-25,7052,1787,3650,288.369995
1679,2015-07-26,7052,1787,3650,288.73999
1680,2015-07-27,7070,1788,3653,291.769989
1681,2015-07-28,7077,1789,3657,293.01001
1682,2015-07-29,7081,1792,3657,293.700012
1683,2015-07-30,7082,1794,3658,288.369995
1684,2015-07-31,7087,1796,3661,287.019989
1685,2015-08-01,7089,1797,3664,283.730011
1686,2015-08-02,7089,1797,3664,280.47000099999997
1687,2015-08-03,7101,1799,3667,281.359985
1688,2015-08-04,7105,1803,3670,281.579987
1689,2015-08-05,7113,1806,3673,284.299988
1690,2015-08-06,7119,1809,3677,281.72000099999997
1691,2015-08-07,7126,1810,3680,278.0
1692,2015-08-08,7129,1813,3681,277.890015
1693,2015-08-09,7129,1813,3681,258.600006
1694,2015-08-10,7138,1815,3683,263.869995
1695,2015-08-11,7147,1817,3688,263.299988
1696,2015-08-12,7149,1817,3689,269.02999900000003
1697,2015-08-13,7150,1819,3690,267.660004
1698,2015-08-14,7153,1820,3692,263.440002
1699,2015-08-15,7153,1821,3692,265.02999900000003
1700,2015-08-16,7153,1821,3692,260.519989
1701,2015-08-17,7159,1822,3696,257.119995
1702,2015-08-18,7161,1824,3699,257.130005
1703,2015-08-19,7168,1827,3699,246.72000099999997
1704,2015-08-20,7173,1828,3701,226.0
1705,2015-08-21,7175,1828,3703,234.66000400000001
1706,2015-08-22,7186,1829,3703,232.399994
1707,2015-08-23,7187,1830,3704,229.539993
1708,2015-08-24,7189,1833,3705,226.75
1709,2015-08-25,7195,1833,3708,211.42999300000002
1710,2015-08-26,7198,1833,3709,220.50999500000003
1711,2015-08-27,7198,1833,3709,224.97000099999997
1712,2015-08-28,7198,1833,3709,222.729996
1713,2015-08-29,7200,1834,3711,231.63999900000002
1714,2015-08-30,7200,1834,3711,228.5
1715,2015-08-31,7203,1839,3715,228.399994
1716,2015-09-01,7204,1843,3717,229.47000099999997
1717,2015-09-02,7219,1845,3724,227.17999300000002
1718,2015-09-03,7235,1848,3728,228.63000499999998
1719,2015-09-04,7246,1849,3733,226.19999700000002
1720,2015-09-05,7246,1849,3733,230.25
1721,2015-09-06,7248,1849,3736,233.669998
1722,2015-09-07,7252,1849,3743,239.86000099999998
1723,2015-09-08,7261,1850,3745,239.580002
1724,2015-09-09,7261,1850,3745,243.24000499999997
1725,2015-09-10,7261,1850,3745,237.41000400000001
1726,2015-09-11,7261,1850,3745,238.080002
1727,2015-09-12,7264,1851,3748,239.899994
1728,2015-09-13,7266,1851,3750,235.600006
1729,2015-09-14,7267,1852,3752,230.190002
1730,2015-09-15,7268,1854,3753,229.91000400000001
1731,2015-09-16,7287,1859,3755,229.52999900000003
1732,2015-09-17,7293,1859,3760,228.600006
1733,2015-09-18,7300,1860,3766,232.72000099999997
1734,2015-09-19,7302,1863,3766,232.210007
1735,2015-09-20,7303,1865,3768,231.11000099999998
1736,2015-09-21,7311,1865,3771,231.08999599999999
1737,2015-09-22,7320,1867,3772,226.330002
1738,2015-09-23,7331,1868,3774,230.00999500000003
1739,2015-09-24,7336,1870,3778,229.88999900000002
1740,2015-09-25,7342,1870,3781,233.75999500000003
1741,2015-09-26,7345,1871,3782,235.02999900000003
1742,2015-09-27,7346,1872,3784,234.30000299999998
1743,2015-09-28,7352,1873,3788,232.5
1744,2015-09-29,7362,1874,3790,238.86999500000002
1745,2015-09-30,7371,1875,3793,236.710007
1746,2015-10-01,7398,1875,3795,235.92999300000002
1747,2015-10-02,7400,1877,3799,237.05000299999998
1748,2015-10-03,7401,1878,3799,236.710007
1749,2015-10-04,7402,1882,3799,238.580002
1750,2015-10-05,7411,1883,3804,238.330002
1751,2015-10-06,7424,1886,3810,240.149994
1752,2015-10-07,7426,1888,3811,246.13999900000002
1753,2015-10-08,7432,1890,3816,242.979996
1754,2015-10-09,7450,1892,3825,242.580002
1755,2015-10-10,7453,1893,3829,244.039993
1756,2015-10-11,7457,1893,3832,245.350006
1757,2015-10-12,7459,1895,3835,247.649994
1758,2015-10-13,7480,1897,3843,245.350006
1759,2015-10-14,7484,1899,3850,248.77999900000003
1760,2015-10-15,7491,1901,3853,252.330002
1761,2015-10-16,7492,1903,3855,254.440002
1762,2015-10-17,7494,1903,3858,262.869995
1763,2015-10-18,7496,1905,3862,269.579987
1764,2015-10-19,7504,1906,3869,261.670013
1765,2015-10-20,7517,1907,3871,263.820007
1766,2015-10-21,7520,1908,3876,269.75
1767,2015-10-22,7526,1909,3879,267.109985
1768,2015-10-23,7550,1911,3889,274.420013
1769,2015-10-24,7550,1911,3889,276.920013
1770,2015-10-25,7552,1911,3891,282.559998
1771,2015-10-26,7567,1911,3892,287.859985
1772,2015-10-27,7571,1911,3895,285.149994
1773,2015-10-28,7585,1912,3898,294.660004
1774,2015-10-29,7593,1914,3903,303.540009
1775,2015-10-30,7596,1914,3908,313.630005
1776,2015-10-31,7599,1916,3910,327.119995
1777,2015-11-01,7603,1916,3912,311.23999
1778,2015-11-02,7607,1917,3913,322.950012
1779,2015-11-03,7616,1917,3918,359.27999900000003
1780,2015-11-04,7632,1919,3925,396.48999
1781,2015-11-05,7640,1922,3930,400.890015
1782,2015-11-06,7642,1926,3934,382.700012
1783,2015-11-07,7642,1926,3934,369.809998
1784,2015-11-08,7643,1926,3935,385.089996
1785,2015-11-09,7653,1930,3940,371.559998
1786,2015-11-10,7674,1930,3945,380.22000099999997
1787,2015-11-11,7692,1931,3953,336.690002
1788,2015-11-12,7709,1933,3958,304.709991
1789,2015-11-13,7730,1938,3966,333.850006
1790,2015-11-14,7745,1941,3968,333.769989
1791,2015-11-15,7746,1941,3970,331.769989
1792,2015-11-16,7767,1945,3977,317.450012
1793,2015-11-17,7779,1949,3986,330.209991
1794,2015-11-18,7789,1951,3994,333.910004
1795,2015-11-19,7803,1951,4001,335.920013
1796,2015-11-20,7814,1951,4009,324.980011
1797,2015-11-21,7820,1952,4010,321.119995
1798,2015-11-22,7824,1953,4013,324.700012
1799,2015-11-23,7827,1955,4018,322.77999900000003
1800,2015-11-24,7842,1957,4023,322.119995
1801,2015-11-25,7848,1959,4027,318.350006
1802,2015-11-26,7852,1961,4034,327.519989
1803,2015-11-27,7872,1966,4041,353.73999
1804,2015-11-28,7885,1967,4045,359.519989
1805,2015-11-29,7892,1968,4046,355.829987
1806,2015-11-30,7935,1968,4051,370.839996
1807,2015-12-01,7970,1970,4062,377.97000099999997
1808,2015-12-02,8001,1970,4069,361.799988
1809,2015-12-03,8008,1974,4073,359.980011
1810,2015-12-04,8012,1975,4078,360.309998
1811,2015-12-05,8015,1977,4078,361.670013
1812,2015-12-06,8016,1978,4079,386.690002
1813,2015-12-07,8023,1980,4084,393.380005
1814,2015-12-08,8028,1980,4086,394.27999900000003
1815,2015-12-09,8032,1983,4091,410.670013
1816,2015-12-10,8035,1984,4092,416.0
1817,2015-12-11,8040,1985,4092,415.48999
1818,2015-12-12,8043,1985,4094,449.829987
1819,2015-12-13,8045,1987,4096,432.290009
1820,2015-12-14,8059,1990,4102,434.69000199999994
1821,2015-12-15,8061,1991,4104,442.0
1822,2015-12-16,8063,1991,4109,462.64999400000005
1823,2015-12-17,8065,1992,4112,453.98001100000005
1824,2015-12-18,8070,1994,4115,455.52999900000003
1825,2015-12-19,8071,1996,4115,463.17999299999997
1826,2015-12-20,8072,1997,4116,461.200012
1827,2015-12-21,8073,2001,4119,441.77999900000003
1828,2015-12-22,8086,2003,4119,437.589996
1829,2015-12-23,8087,2006,4119,437.02999900000003
1830,2015-12-24,8088,2006,4120,442.42999299999997
1831,2015-12-25,8089,2007,4123,452.98001100000005
1832,2015-12-26,8092,2008,4126,454.049988
1833,2015-12-27,8092,2008,4126,415.369995
1834,2015-12-28,8092,2008,4126,422.39001500000006
1835,2015-12-29,8093,2008,4127,421.76000999999997
1836,2015-12-30,8095,2009,4130,431.920013
1837,2015-12-31,8095,2009,4130,427.14999400000005
1838,2016-01-01,8095,2009,4130,429.950012
1839,2016-01-02,8098,2010,4131,433.98999000000003
1840,2016-01-03,8101,2014,4133,433.72000099999997
1841,2016-01-04,8114,2017,4141,430.700012
1842,2016-01-05,8130,2021,4145,433.32000700000003
1843,2016-01-06,8134,2023,4146,431.200012
1844,2016-01-07,8146,2023,4152,430.82000700000003
1845,2016-01-08,8152,2026,4158,457.049988
1846,2016-01-09,8158,2026,4160,452.869995
1847,2016-01-10,8159,2027,4161,448.30999800000006
1848,2016-01-11,8160,2027,4162,446.19000199999994
1849,2016-01-12,8161,2029,4163,447.72000099999997
1850,2016-01-13,8174,2030,4170,445.040009
1851,2016-01-14,8177,2033,4174,432.17999299999997
1852,2016-01-15,8183,2034,4179,429.130005
1853,2016-01-16,8185,2036,4179,372.26001
1854,2016-01-17,8188,2040,4182,385.040009
1855,2016-01-18,8206,2042,4190,382.47000099999997
1856,2016-01-19,8211,2044,4192,384.399994
1857,2016-01-20,8219,2045,4195,379.459991
1858,2016-01-21,8220,2045,4198,414.579987
1859,2016-01-22,8223,2049,4203,410.23999
1860,2016-01-23,8225,2051,4206,382.649994
1861,2016-01-24,8225,2051,4206,388.609985
1862,2016-01-25,8227,2053,4209,402.130005
