name,date,value
issues,2011-01-30,0
issues,2011-02-06,0
issues,2011-02-13,3
issues,2011-02-20,3
issues,2011-02-27,4
issues,2011-03-06,8
issues,2011-03-13,0
issues,2011-03-20,1
issues,2011-03-27,1
issues,2011-04-03,0
issues,2011-04-10,2
issues,2011-04-17,3
issues,2011-04-24,5
issues,2011-05-01,2
issues,2011-05-08,1
issues,2011-05-15,8
issues,2011-05-22,12
issues,2011-05-29,5
issues,2011-06-05,3
issues,2011-06-12,6
issues,2011-06-19,11
issues,2011-06-26,10
issues,2011-07-03,5
issues,2011-07-10,7
issues,2011-07-17,6
issues,2011-07-24,1
issues,2011-07-31,5
issues,2011-08-07,5
issues,2011-08-14,2
issues,2011-08-21,2
issues,2011-08-28,2
issues,2011-09-04,5
issues,2011-09-11,3
issues,2011-09-18,2
issues,2011-09-25,2
issues,2011-10-02,2
issues,2011-10-09,3
issues,2011-10-16,2
issues,2011-10-23,0
issues,2011-10-30,3
issues,2011-11-06,3
issues,2011-11-13,15
issues,2011-11-20,3
issues,2011-11-27,7
issues,2011-12-04,4
issues,2011-12-11,4
issues,2011-12-18,4
issues,2011-12-25,5
issues,2012-01-01,1
issues,2012-01-08,8
issues,2012-01-15,4
issues,2012-01-22,4
issues,2012-01-29,5
issues,2012-02-05,2
issues,2012-02-12,9
issues,2012-02-19,11
issues,2012-02-26,10
issues,2012-03-04,3
issues,2012-03-11,6
issues,2012-03-18,8
issues,2012-03-25,9
issues,2012-04-01,7
issues,2012-04-08,15
issues,2012-04-15,15
issues,2012-04-22,11
issues,2012-04-29,11
issues,2012-05-06,15
issues,2012-05-13,24
issues,2012-05-20,11
issues,2012-05-27,6
issues,2012-06-03,7
issues,2012-06-10,6
issues,2012-06-17,13
issues,2012-06-24,10
issues,2012-07-01,9
issues,2012-07-08,8
issues,2012-07-15,5
issues,2012-07-22,7
issues,2012-07-29,4
issues,2012-08-05,1
issues,2012-08-12,11
issues,2012-08-19,4
issues,2012-08-26,14
issues,2012-09-02,15
issues,2012-09-09,6
issues,2012-09-16,3
issues,2012-09-23,11
issues,2012-09-30,9
issues,2012-10-07,5
issues,2012-10-14,6
issues,2012-10-21,0
issues,2012-10-28,10
issues,2012-11-04,3
issues,2012-11-11,6
issues,2012-11-18,6
issues,2012-11-25,1
issues,2012-12-02,12
issues,2012-12-09,7
issues,2012-12-16,4
issues,2012-12-23,3
issues,2012-12-30,2
issues,2013-01-13,5
issues,2013-01-20,3
issues,2013-01-27,8
issues,2013-02-03,17
issues,2013-02-10,11
issues,2013-02-17,14
issues,2013-02-24,7
issues,2013-03-03,10
issues,2013-03-10,0
issues,2013-03-17,0
issues,2013-03-24,6
issues,2013-03-31,12
issues,2013-04-07,6
issues,2013-04-14,22
issues,2013-04-21,19
issues,2013-04-28,2
issues,2013-05-05,19
issues,2013-05-12,7
issues,2013-05-19,9
issues,2013-05-26,3
issues,2013-06-02,12
issues,2013-06-09,17
issues,2013-06-16,13
issues,2013-06-23,6
issues,2013-06-30,6
issues,2013-07-07,2
