name,date,value
commits,2015w41,4596.0
commits,2015w42,4623.0
commits,2015w43,4656.0
commits,2015w44,4683.0
commits,2015w45,4708.0
commits,2015w46,4780.0
commits,2015w47,4833.0
commits,2015w48,4870.0
commits,2015w49,4950.0
commits,2015w50,4970.0
commits,2015w51,4989.0
commits,2015w52,5003.0
commits,2015w53,5012.0
commits,2016w01,5046.0
commits,2016w02,5065.0
commits,2016w03,5085.0
commits,2016w04,5112.0
commits,2016w05,5133.0
commits,2016w06,5164.0
commits,2016w07,5171.0
commits,2016w08,5186.0
commits,2016w09,5196.0
commits,2016w10,5210.0
commits,2016w11,5259.0
commits,2016w12,5277.0
commits,2016w13,5306.0
commits,2016w14,5348.0
commits,2016w15,5380.0
commits,2016w16,5422.0
commits,2016w17,5467.0
commits,2016w18,5497.0
commits,2016w19,5542.0
commits,2016w20,5577.0
commits,2016w21,5594.0
commits,2016w22,5628.0
commits,2016w23,5684.0
commits,2016w24,5733.0
commits,2016w25,5790.0
commits,2016w26,5809.0
commits,2016w27,5831.0
commits,2016w28,5842.0
commits,2016w29,5865.0
commits,2016w30,5900.0
commits,2016w31,5915.0
commits,2016w32,5933.0
commits,2016w33,5959.0
commits,2016w34,6012.0
commits,2016w35,6031.0
commits,2016w36,6085.0
commits,2016w37,6114.0
commits,2016w38,6150.0
commits,2016w39,6186.0
commits,2016w40,6218.0
commits,2016w41,6238.0
commits,2016w42,6287.0
commits,2016w43,6315.0
commits,2016w44,6360.0
commits,2016w45,6419.0
commits,2016w46,6442.0
commits,2016w47,6481.0
commits,2016w48,6526.0
commits,2016w49,6562.0
commits,2016w50,6595.0
commits,2016w51,6626.0
commits,2016w52,6652.0
commits,2017w01,6730.0
commits,2017w02,6813.0
commits,2017w03,6851.0
commits,2017w04,6883.0
commits,2017w05,6915.0
commits,2017w06,6966.0
commits,2017w07,7006.0
commits,2017w08,7038.0
commits,2017w09,7100.0
commits,2017w10,7156.0
commits,2017w11,7183.0
commits,2017w12,7245.0
commits,2017w13,7302.0
commits,2017w14,7348.0
commits,2017w15,7385.0
commits,2017w16,7437.0
commits,2017w17,7457.0
commits,2017w18,7513.0
commits,2017w19,7555.0
commits,2017w20,7584.0
commits,2017w21,7613.0
commits,2017w22,7658.0
commits,2017w23,7746.0
commits,2017w24,7771.0
commits,2017w25,7794.0
commits,2017w26,7853.0
commits,2017w27,7892.0
commits,2017w28,7939.0
commits,2017w29,7996.0
commits,2017w30,8022.0
commits,2017w31,8047.0
commits,2017w32,8079.0
commits,2017w33,8120.0
commits,2017w34,8148.0
commits,2017w35,8176.0
commits,2017w36,8245.0
commits,2017w37,8280.0
commits,2017w38,8307.0
commits,2017w39,8340.0
commits,2017w40,8368.0
commits,2017w41,8414.0
commits,2017w42,8447.0
commits,2017w43,8462.0
commits,2017w44,8485.0
commits,2017w45,8547.0
commits,2017w46,8599.0
commits,2017w47,8613.0
commits,2017w48,8636.0
commits,2017w49,8664.0
commits,2017w50,8695.0
commits,2017w51,8735.0
commits,2017w52,8745.0
commits,2018w01,8765.0
commits,2018w02,8793.0
commits,2018w03,8816.0
commits,2018w04,8859.0
commits,2018w05,8898.0
commits,2018w06,8943.0
commits,2018w07,8991.0
commits,2018w08,9009.0
commits,2018w09,9040.0
commits,2018w10,9097.0
commits,2018w11,9134.0
commits,2018w12,9184.0
commits,2018w13,9237.0
commits,2018w14,9314.0
commits,2018w15,9392.0
commits,2018w16,9446.0
commits,2018w17,9497.0
commits,2018w18,9546.0
commits,2018w19,9580.0
commits,2018w20,9618.0
commits,2018w21,9640.0
commits,2018w22,9673.0
commits,2018w23,9700.0
commits,2018w24,9744.0
commits,2018w25,9782.0
commits,2018w26,9820.0
commits,2018w27,9842.0
commits,2018w28,9891.0
commits,2018w29,9939.0
commits,2018w30,9989.0
commits,2018w31,10044.0
commits,2018w32,10084.0
commits,2018w33,10125.0
commits,2018w34,10170.0
commits,2018w35,10229.0
commits,2018w36,10251.0
commits,2018w37,10276.0
commits,2018w38,10284.0
pull requests,2010w51,3.0
pull requests,2010w52,3.0
pull requests,2011w01,6.0
pull requests,2011w02,9.0
pull requests,2011w03,17.0
pull requests,2011w04,18.0
pull requests,2011w05,23.0
pull requests,2011w06,25.0
pull requests,2011w07,26.0
pull requests,2011w08,30.0
pull requests,2011w09,39.0
pull requests,2011w10,42.0
pull requests,2011w11,48.0
pull requests,2011w12,51.0
pull requests,2011w13,53.0
pull requests,2011w14,54.0
pull requests,2011w15,68.0
pull requests,2011w16,77.0
pull requests,2011w17,79.0
pull requests,2011w18,91.0
pull requests,2011w19,101.0
pull requests,2011w20,111.0
pull requests,2011w21,129.0
pull requests,2011w22,139.0
pull requests,2011w23,143.0
pull requests,2011w24,149.0
pull requests,2011w25,157.0
pull requests,2011w26,176.0
pull requests,2011w27,186.0
pull requests,2011w28,201.0
pull requests,2011w29,206.0
pull requests,2011w30,216.0
pull requests,2011w31,221.0
pull requests,2011w32,230.0
pull requests,2011w33,233.0
pull requests,2011w34,234.0
pull requests,2011w35,237.0
pull requests,2011w36,253.0
pull requests,2011w37,259.0
pull requests,2011w38,263.0
pull requests,2011w39,273.0
pull requests,2011w40,299.0
pull requests,2011w41,303.0
pull requests,2011w42,306.0
pull requests,2011w43,308.0
pull requests,2011w44,315.0
pull requests,2011w45,324.0
pull requests,2011w46,325.0
pull requests,2011w47,330.0
pull requests,2011w48,333.0
pull requests,2011w49,340.0
pull requests,2011w50,348.0
pull requests,2011w51,355.0
pull requests,2011w52,357.0
pull requests,2012w01,365.0
pull requests,2012w02,369.0
pull requests,2012w03,378.0
pull requests,2012w04,382.0
pull requests,2012w05,388.0
pull requests,2012w06,402.0
pull requests,2012w07,421.0
pull requests,2012w08,441.0
pull requests,2012w09,447.0
pull requests,2012w10,453.0
pull requests,2012w11,461.0
pull requests,2012w12,485.0
pull requests,2012w13,505.0
pull requests,2012w14,525.0
pull requests,2012w15,551.0
pull requests,2012w16,570.0
pull requests,2012w17,576.0
pull requests,2012w18,601.0
pull requests,2012w19,646.0
pull requests,2012w20,703.0
pull requests,2012w21,721.0
pull requests,2012w22,736.0
pull requests,2012w23,744.0
pull requests,2012w24,763.0
pull requests,2012w25,789.0
pull requests,2012w26,804.0
pull requests,2012w27,820.0
pull requests,2012w28,839.0
pull requests,2012w29,853.0
pull requests,2012w30,862.0
pull requests,2012w31,870.0
pull requests,2012w32,872.0
pull requests,2012w33,882.0
pull requests,2012w34,908.0
pull requests,2012w35,935.0
pull requests,2012w36,958.0
pull requests,2012w37,965.0
pull requests,2012w38,978.0
pull requests,2012w39,1003.0
pull requests,2012w40,1018.0
pull requests,2012w41,1029.0
pull requests,2012w42,1036.0
pull requests,2012w43,1047.0
pull requests,2012w44,1056.0
pull requests,2012w45,1070.0
pull requests,2012w46,1084.0
pull requests,2012w47,1088.0
pull requests,2012w48,1103.0
pull requests,2012w49,1115.0
pull requests,2012w50,1130.0
pull requests,2012w51,1138.0
pull requests,2012w52,1143.0
pull requests,2013w01,1153.0
pull requests,2013w02,1167.0
pull requests,2013w03,1179.0
pull requests,2013w04,1197.0
pull requests,2013w05,1219.0
pull requests,2013w06,1231.0
pull requests,2013w07,1237.0
pull requests,2013w08,1239.0
pull requests,2013w09,1241.0
pull requests,2013w10,1243.0
pull requests,2013w11,1247.0
pull requests,2013w12,1261.0
pull requests,2013w13,1273.0
pull requests,2013w14,1301.0
pull requests,2013w15,1321.0
pull requests,2013w16,1327.0
pull requests,2013w17,1351.0
pull requests,2013w18,1374.0
pull requests,2013w19,1389.0
pull requests,2013w20,1398.0
pull requests,2013w21,1410.0
pull requests,2013w22,1417.0
pull requests,2013w23,1429.0
pull requests,2013w24,1439.0
pull requests,2013w25,1448.0
pull requests,2013w26,1461.0
pull requests,2013w27,1469.0
pull requests,2013w28,1475.0
pull requests,2013w29,1480.0
pull requests,2013w30,1490.0
pull requests,2013w31,1498.0
pull requests,2013w32,1506.0
pull requests,2013w33,1518.0
pull requests,2013w34,1540.0
pull requests,2013w35,1555.0
pull requests,2013w36,1564.0
pull requests,2013w37,1573.0
pull requests,2013w38,1586.0
pull requests,2013w39,1600.0
pull requests,2013w40,1611.0
pull requests,2013w41,1631.0
pull requests,2013w42,1647.0
pull requests,2013w43,1679.0
pull requests,2013w44,1694.0
pull requests,2013w45,1706.0
pull requests,2013w46,1739.0
pull requests,2013w47,1758.0
pull requests,2013w48,1771.0
pull requests,2013w49,1791.0
pull requests,2013w50,1824.0
pull requests,2013w51,1841.0
pull requests,2013w52,1852.0
pull requests,2014w01,1856.0
pull requests,2014w02,1877.0
pull requests,2014w03,1897.0
pull requests,2014w04,1910.0
pull requests,2014w05,1924.0
pull requests,2014w06,1940.0
pull requests,2014w07,1965.0
pull requests,2014w08,1996.0
pull requests,2014w09,2026.0
pull requests,2014w10,2053.0
pull requests,2014w11,2090.0
pull requests,2014w12,2117.0
pull requests,2014w13,2137.0
pull requests,2014w14,2153.0
pull requests,2014w15,2176.0
pull requests,2014w16,2182.0
pull requests,2014w17,2190.0
pull requests,2014w18,2206.0
pull requests,2014w19,2234.0
pull requests,2014w20,2244.0
pull requests,2014w21,2269.0
pull requests,2014w22,2286.0
pull requests,2014w23,2320.0
pull requests,2014w24,2338.0
pull requests,2014w25,2364.0
pull requests,2014w26,2399.0
pull requests,2014w27,2418.0
pull requests,2014w28,2449.0
pull requests,2014w29,2476.0
pull requests,2014w30,2491.0
pull requests,2014w31,2510.0
pull requests,2014w32,2542.0
pull requests,2014w33,2577.0
pull requests,2014w34,2605.0
pull requests,2014w35,2636.0
pull requests,2014w36,2674.0
pull requests,2014w37,2700.0
pull requests,2014w38,2727.0
pull requests,2014w39,2762.0
pull requests,2014w40,2788.0
pull requests,2014w41,2805.0
pull requests,2014w42,2820.0
pull requests,2014w43,2848.0
pull requests,2014w44,2877.0
pull requests,2014w45,2920.0
pull requests,2014w46,2944.0
pull requests,2014w47,2982.0
pull requests,2014w48,3009.0
pull requests,2014w49,3039.0
pull requests,2014w50,3061.0
pull requests,2014w51,3103.0
pull requests,2014w52,3122.0
pull requests,2015w01,3141.0
pull requests,2015w02,3163.0
pull requests,2015w03,3179.0
pull requests,2015w04,3197.0
pull requests,2015w05,3208.0
pull requests,2015w06,3225.0
pull requests,2015w07,3232.0
pull requests,2015w08,3242.0
pull requests,2015w09,3255.0
pull requests,2015w10,3267.0
pull requests,2015w11,3282.0
pull requests,2015w12,3300.0
pull requests,2015w13,3313.0
pull requests,2015w14,3326.0
pull requests,2015w15,3346.0
pull requests,2015w16,3361.0
pull requests,2015w17,3387.0
pull requests,2015w18,3406.0
pull requests,2015w19,3418.0
pull requests,2015w20,3443.0
pull requests,2015w21,3464.0
pull requests,2015w22,3477.0
pull requests,2015w23,3510.0
pull requests,2015w24,3531.0
pull requests,2015w25,3556.0
pull requests,2015w26,3573.0
pull requests,2015w27,3591.0
pull requests,2015w28,3623.0
pull requests,2015w29,3643.0
pull requests,2015w30,3650.0
pull requests,2015w31,3664.0
pull requests,2015w32,3681.0
pull requests,2015w33,3692.0
pull requests,2015w34,3704.0
pull requests,2015w35,3711.0
pull requests,2015w36,3736.0
pull requests,2015w37,3750.0
pull requests,2015w38,3768.0
pull requests,2015w39,3784.0
pull requests,2015w40,3799.0
pull requests,2015w41,3832.0
pull requests,2015w42,3862.0
pull requests,2015w43,3891.0
pull requests,2015w44,3912.0
pull requests,2015w45,3935.0
pull requests,2015w46,3970.0
pull requests,2015w47,4013.0
pull requests,2015w48,4046.0
pull requests,2015w49,4079.0
pull requests,2015w50,4096.0
pull requests,2015w51,4116.0
pull requests,2015w52,4126.0
pull requests,2015w53,4133.0
pull requests,2016w01,4161.0
pull requests,2016w02,4182.0
pull requests,2016w03,4206.0
pull requests,2016w04,4225.0
pull requests,2016w05,4238.0
pull requests,2016w06,4270.0
pull requests,2016w07,4280.0
pull requests,2016w08,4300.0
pull requests,2016w09,4310.0
pull requests,2016w10,4327.0
pull requests,2016w11,4354.0
pull requests,2016w12,4366.0
pull requests,2016w13,4399.0
pull requests,2016w14,4441.0
pull requests,2016w15,4468.0
pull requests,2016w16,4492.0
pull requests,2016w17,4523.0
pull requests,2016w18,4543.0
pull requests,2016w19,4564.0
pull requests,2016w20,4583.0
pull requests,2016w21,4595.0
pull requests,2016w22,4612.0
pull requests,2016w23,4641.0
pull requests,2016w24,4663.0
pull requests,2016w25,4689.0
pull requests,2016w26,4707.0
pull requests,2016w27,4725.0
pull requests,2016w28,4737.0
pull requests,2016w29,4765.0
pull requests,2016w30,4781.0
pull requests,2016w31,4814.0
pull requests,2016w32,4829.0
pull requests,2016w33,4857.0
pull requests,2016w34,4897.0
pull requests,2016w35,4926.0
pull requests,2016w36,4955.0
pull requests,2016w37,4992.0
pull requests,2016w38,5031.0
pull requests,2016w39,5075.0
pull requests,2016w40,5098.0
pull requests,2016w41,5114.0
pull requests,2016w42,5153.0
pull requests,2016w43,5178.0
pull requests,2016w44,5203.0
pull requests,2016w45,5242.0
pull requests,2016w46,5264.0
pull requests,2016w47,5285.0
pull requests,2016w48,5319.0
pull requests,2016w49,5352.0
pull requests,2016w50,5388.0
pull requests,2016w51,5422.0
pull requests,2016w52,5435.0
pull requests,2017w01,5458.0
pull requests,2017w02,5506.0
pull requests,2017w03,5537.0
pull requests,2017w04,5565.0
pull requests,2017w05,5586.0
pull requests,2017w06,5626.0
pull requests,2017w07,5663.0
pull requests,2017w08,5704.0
pull requests,2017w09,5740.0
pull requests,2017w10,5775.0
pull requests,2017w11,5803.0
pull requests,2017w12,5840.0
pull requests,2017w13,5876.0
pull requests,2017w14,5903.0
pull requests,2017w15,5939.0
pull requests,2017w16,5973.0
pull requests,2017w17,5995.0
pull requests,2017w18,6029.0
pull requests,2017w19,6052.0
pull requests,2017w20,6076.0
pull requests,2017w21,6099.0
pull requests,2017w22,6134.0
pull requests,2017w23,6173.0
pull requests,2017w24,6201.0
pull requests,2017w25,6225.0
pull requests,2017w26,6259.0
pull requests,2017w27,6301.0
pull requests,2017w28,6354.0
pull requests,2017w29,6402.0
pull requests,2017w30,6427.0
pull requests,2017w31,6451.0
pull requests,2017w32,6482.0
pull requests,2017w33,6523.0
pull requests,2017w34,6565.0
pull requests,2017w35,6600.0
pull requests,2017w36,6645.0
pull requests,2017w37,6682.0
pull requests,2017w38,6700.0
pull requests,2017w39,6733.0
pull requests,2017w40,6748.0
pull requests,2017w41,6776.0
pull requests,2017w42,6809.0
pull requests,2017w43,6824.0
pull requests,2017w44,6848.0
pull requests,2017w45,6888.0
pull requests,2017w46,6922.0
pull requests,2017w47,6944.0
pull requests,2017w48,6971.0
pull requests,2017w49,6990.0
pull requests,2017w50,7024.0
pull requests,2017w51,7054.0
pull requests,2017w52,7068.0
pull requests,2018w01,7085.0
pull requests,2018w02,7115.0
pull requests,2018w03,7140.0
pull requests,2018w04,7165.0
pull requests,2018w05,7196.0
pull requests,2018w06,7227.0
pull requests,2018w07,7266.0
pull requests,2018w08,7289.0
pull requests,2018w09,7325.0
pull requests,2018w10,7370.0
pull requests,2018w11,7402.0
pull requests,2018w12,7441.0
pull requests,2018w13,7490.0
pull requests,2018w14,7528.0
pull requests,2018w15,7576.0
pull requests,2018w16,7618.0
pull requests,2018w17,7666.0
pull requests,2018w18,7704.0
pull requests,2018w19,7738.0
pull requests,2018w20,7778.0
pull requests,2018w21,7798.0
pull requests,2018w22,7828.0
pull requests,2018w23,7852.0
pull requests,2018w24,7894.0
pull requests,2018w25,7920.0
pull requests,2018w26,7958.0
pull requests,2018w27,7976.0
pull requests,2018w28,8021.0
pull requests,2018w29,8073.0
pull requests,2018w30,8105.0
pull requests,2018w31,8159.0
pull requests,2018w32,8205.0
pull requests,2018w33,8241.0
pull requests,2018w34,8293.0
pull requests,2018w35,8331.0
pull requests,2018w36,8362.0
pull requests,2018w37,8401.0
pull requests,2018w38,8443.0
issues,2010w51,7.0
issues,2010w52,7.0
issues,2011w01,9.0
issues,2011w02,11.0
issues,2011w03,13.0
issues,2011w04,13.0
issues,2011w05,13.0
issues,2011w06,16.0
issues,2011w07,19.0
issues,2011w08,23.0
issues,2011w09,31.0
issues,2011w10,31.0
issues,2011w11,32.0
issues,2011w12,33.0
issues,2011w13,33.0
issues,2011w14,35.0
issues,2011w15,38.0
issues,2011w16,43.0
issues,2011w17,45.0
issues,2011w18,46.0
issues,2011w19,54.0
issues,2011w20,66.0
issues,2011w21,71.0
issues,2011w22,74.0
issues,2011w23,80.0
issues,2011w24,91.0
issues,2011w25,101.0
issues,2011w26,106.0
issues,2011w27,113.0
issues,2011w28,119.0
issues,2011w29,120.0
issues,2011w30,125.0
issues,2011w31,130.0
issues,2011w32,132.0
issues,2011w33,134.0
issues,2011w34,136.0
issues,2011w35,141.0
issues,2011w36,144.0
issues,2011w37,146.0
issues,2011w38,148.0
issues,2011w39,150.0
issues,2011w40,153.0
issues,2011w41,155.0
issues,2011w42,155.0
issues,2011w43,158.0
issues,2011w44,161.0
issues,2011w45,176.0
issues,2011w46,179.0
issues,2011w47,186.0
issues,2011w48,190.0
issues,2011w49,194.0
issues,2011w50,198.0
issues,2011w51,203.0
issues,2011w52,204.0
issues,2012w01,212.0
issues,2012w02,216.0
issues,2012w03,220.0
issues,2012w04,225.0
issues,2012w05,227.0
issues,2012w06,236.0
issues,2012w07,247.0
issues,2012w08,257.0
issues,2012w09,260.0
issues,2012w10,266.0
issues,2012w11,274.0
issues,2012w12,283.0
issues,2012w13,290.0
issues,2012w14,305.0
issues,2012w15,320.0
issues,2012w16,331.0
issues,2012w17,342.0
issues,2012w18,357.0
issues,2012w19,381.0
issues,2012w20,392.0
issues,2012w21,398.0
issues,2012w22,405.0
issues,2012w23,411.0
issues,2012w24,424.0
issues,2012w25,434.0
issues,2012w26,443.0
issues,2012w27,451.0
issues,2012w28,456.0
issues,2012w29,463.0
issues,2012w30,467.0
issues,2012w31,468.0
issues,2012w32,479.0
issues,2012w33,483.0
issues,2012w34,497.0
issues,2012w35,512.0
issues,2012w36,518.0
issues,2012w37,521.0
issues,2012w38,532.0
issues,2012w39,541.0
issues,2012w40,546.0
issues,2012w41,552.0
issues,2012w42,552.0
issues,2012w43,562.0
issues,2012w44,565.0
issues,2012w45,571.0
issues,2012w46,577.0
issues,2012w47,578.0
issues,2012w48,590.0
issues,2012w49,597.0
issues,2012w50,601.0
issues,2012w51,604.0
issues,2012w52,606.0
issues,2013w01,611.0
issues,2013w02,614.0
issues,2013w03,622.0
issues,2013w04,639.0
issues,2013w05,650.0
issues,2013w06,664.0
issues,2013w07,671.0
issues,2013w08,681.0
issues,2013w09,681.0
issues,2013w10,681.0
issues,2013w11,687.0
issues,2013w12,699.0
issues,2013w13,705.0
issues,2013w14,727.0
issues,2013w15,746.0
issues,2013w16,748.0
issues,2013w17,767.0
issues,2013w18,774.0
issues,2013w19,783.0
issues,2013w20,786.0
issues,2013w21,798.0
issues,2013w22,815.0
issues,2013w23,828.0
issues,2013w24,834.0
issues,2013w25,840.0
issues,2013w26,842.0
issues,2013w27,846.0
issues,2013w28,848.0
issues,2013w29,849.0
issues,2013w30,857.0
issues,2013w31,859.0
issues,2013w32,862.0
issues,2013w33,863.0
issues,2013w34,870.0
issues,2013w35,875.0
issues,2013w36,878.0
issues,2013w37,883.0
issues,2013w38,892.0
issues,2013w39,896.0
issues,2013w40,900.0
issues,2013w41,905.0
issues,2013w42,917.0
issues,2013w43,930.0
issues,2013w44,939.0
issues,2013w45,959.0
issues,2013w46,970.0
issues,2013w47,984.0
issues,2013w48,996.0
issues,2013w49,1005.0
issues,2013w50,1019.0
issues,2013w51,1025.0
issues,2013w52,1029.0
issues,2014w01,1034.0
issues,2014w02,1042.0
issues,2014w03,1055.0
issues,2014w04,1064.0
issues,2014w05,1072.0
issues,2014w06,1081.0
issues,2014w07,1093.0
issues,2014w08,1104.0
issues,2014w09,1115.0
issues,2014w10,1134.0
issues,2014w11,1154.0
issues,2014w12,1179.0
issues,2014w13,1196.0
issues,2014w14,1208.0
issues,2014w15,1216.0
issues,2014w16,1231.0
issues,2014w17,1241.0
issues,2014w18,1247.0
issues,2014w19,1267.0
issues,2014w20,1271.0
issues,2014w21,1279.0
issues,2014w22,1292.0
issues,2014w23,1296.0
issues,2014w24,1305.0
issues,2014w25,1325.0
issues,2014w26,1336.0
issues,2014w27,1343.0
issues,2014w28,1357.0
issues,2014w29,1365.0
issues,2014w30,1373.0
issues,2014w31,1381.0
issues,2014w32,1390.0
issues,2014w33,1398.0
issues,2014w34,1409.0
issues,2014w35,1416.0
issues,2014w36,1429.0
issues,2014w37,1448.0
issues,2014w38,1458.0
issues,2014w39,1465.0
issues,2014w40,1472.0
issues,2014w41,1477.0
issues,2014w42,1480.0
issues,2014w43,1490.0
issues,2014w44,1499.0
issues,2014w45,1503.0
issues,2014w46,1512.0
issues,2014w47,1530.0
issues,2014w48,1540.0
issues,2014w49,1545.0
issues,2014w50,1551.0
issues,2014w51,1553.0
issues,2014w52,1560.0
issues,2015w01,1570.0
issues,2015w02,1583.0
issues,2015w03,1597.0
issues,2015w04,1604.0
issues,2015w05,1609.0
issues,2015w06,1618.0
issues,2015w07,1627.0
issues,2015w08,1636.0
issues,2015w09,1642.0
issues,2015w10,1650.0
issues,2015w11,1656.0
issues,2015w12,1667.0
issues,2015w13,1668.0
issues,2015w14,1670.0
issues,2015w15,1677.0
issues,2015w16,1683.0
issues,2015w17,1691.0
