name,date,value
commits,2012-06-12,3
commits,2012-06-13,1
commits,2012-06-14,6
commits,2012-06-15,4
commits,2012-06-16,0
commits,2012-06-17,2
commits,2012-06-18,4
commits,2012-06-19,2
commits,2012-06-20,3
commits,2012-06-21,1
commits,2012-06-22,8
commits,2012-06-23,0
commits,2012-06-24,2
commits,2012-06-25,4
commits,2012-06-26,0
commits,2012-06-27,2
commits,2012-06-28,4
commits,2012-06-29,1
commits,2012-06-30,1
commits,2012-07-01,2
commits,2012-07-02,4
commits,2012-07-03,1
commits,2012-07-04,2
commits,2012-07-05,6
commits,2012-07-06,2
commits,2012-07-07,2
commits,2012-07-08,0
commits,2012-07-09,1
commits,2012-07-10,0
commits,2012-07-11,4
commits,2012-07-12,2
commits,2012-07-13,2
commits,2012-07-14,0
commits,2012-07-15,0
commits,2012-07-16,6
commits,2012-07-17,4
commits,2012-07-18,3
commits,2012-07-19,0
commits,2012-07-20,0
commits,2012-07-21,0
commits,2012-07-22,1
commits,2012-07-23,2
commits,2012-07-24,1
commits,2012-07-25,0
commits,2012-07-26,5
commits,2012-07-27,0
commits,2012-07-28,0
commits,2012-07-29,0
commits,2012-07-30,0
commits,2012-07-31,0
commits,2012-08-01,4
commits,2012-08-02,0
commits,2012-08-03,1
commits,2012-08-04,0
commits,2012-08-05,0
commits,2012-08-06,1
commits,2012-08-07,6
commits,2012-08-08,0
commits,2012-08-09,0
commits,2012-08-10,0
commits,2012-08-11,0
commits,2012-08-12,1
commits,2012-08-13,0
commits,2012-08-14,0
commits,2012-08-15,0
commits,2012-08-16,0
commits,2012-08-17,1
commits,2012-08-18,0
commits,2012-08-19,0
commits,2012-08-20,9
commits,2012-08-21,3
commits,2012-08-22,4
commits,2012-08-23,11
commits,2012-08-24,5
commits,2012-08-25,1
commits,2012-08-26,1
commits,2012-08-27,8
commits,2012-08-28,6
commits,2012-08-29,7
commits,2012-08-30,0
commits,2012-08-31,2
commits,2012-09-01,3
commits,2012-09-02,1
commits,2012-09-03,1
commits,2012-09-04,0
commits,2012-09-05,4
commits,2012-09-06,5
commits,2012-09-07,0
commits,2012-09-08,4
commits,2012-09-09,4
commits,2012-09-10,3
commits,2012-09-11,1
commits,2012-09-12,2
commits,2012-09-13,0
commits,2012-09-14,0
commits,2012-09-15,2
commits,2012-09-16,0
commits,2012-09-17,1
commits,2012-09-18,3
commits,2012-09-19,0
commits,2012-09-20,2
commits,2012-09-21,2
commits,2012-09-22,4
commits,2012-09-23,0
commits,2012-09-24,0
commits,2012-09-25,1
commits,2012-09-26,0
commits,2012-09-27,2
commits,2012-09-28,1
commits,2012-09-29,0
commits,2012-09-30,1
commits,2012-10-01,3
commits,2012-10-02,0
commits,2012-10-03,1
commits,2012-10-04,7
commits,2012-10-05,0
commits,2012-10-06,0
commits,2012-10-07,3
commits,2012-10-08,4
commits,2012-10-09,3
commits,2012-10-10,0
commits,2012-10-11,0
commits,2012-10-12,1
commits,2012-10-13,0
commits,2012-10-14,0
commits,2012-10-15,1
commits,2012-10-16,0
commits,2012-10-17,0
commits,2012-10-18,0
commits,2012-10-19,2
commits,2012-10-20,26
commits,2012-10-21,4
commits,2012-10-22,5
commits,2012-10-23,0
commits,2012-10-24,3
commits,2012-10-25,3
commits,2012-10-26,0
commits,2012-10-27,0
commits,2012-10-28,2
commits,2012-10-29,9
commits,2012-10-30,0
commits,2012-10-31,0
commits,2012-11-01,3
commits,2012-11-02,1
commits,2012-11-03,0
commits,2012-11-04,2
commits,2012-11-05,2
commits,2012-11-06,0
commits,2012-11-07,0
commits,2012-11-08,0
commits,2012-11-09,5
commits,2012-11-10,2
commits,2012-11-11,4
commits,2012-11-12,0
commits,2012-11-13,4
commits,2012-11-14,2
commits,2012-11-15,2
commits,2012-11-16,0
commits,2012-11-17,0
commits,2012-11-18,0
commits,2012-11-19,0
commits,2012-11-20,0
commits,2012-11-21,1
commits,2012-11-22,1
commits,2012-11-23,0
commits,2012-11-24,0
commits,2012-11-25,1
commits,2012-11-26,1
commits,2012-11-27,0
commits,2012-11-28,0
commits,2012-11-29,2
commits,2012-11-30,1
commits,2012-12-01,1
commits,2012-12-02,1
commits,2012-12-03,2
commits,2012-12-04,1
commits,2012-12-05,2
commits,2012-12-06,3
commits,2012-12-07,1
commits,2012-12-08,0
commits,2012-12-09,0
commits,2012-12-10,1
commits,2012-12-11,0
commits,2012-12-12,3
commits,2012-12-13,1
commits,2012-12-14,1
commits,2012-12-15,0
commits,2012-12-16,2
commits,2012-12-17,1
commits,2012-12-18,1
commits,2012-12-19,3
commits,2012-12-20,0
commits,2012-12-21,0
commits,2012-12-22,1
commits,2012-12-23,0
commits,2012-12-24,0
commits,2012-12-25,0
commits,2012-12-26,1
commits,2012-12-27,0
commits,2012-12-28,0
commits,2012-12-29,0
commits,2012-12-30,0
commits,2012-12-31,0
commits,2013-01-01,1
commits,2013-01-02,0
commits,2013-01-03,2
commits,2013-01-04,3
commits,2013-01-05,0
commits,2013-01-06,0
commits,2013-01-07,0
commits,2013-01-08,5
commits,2013-01-09,2
commits,2013-01-10,0
commits,2013-01-11,1
commits,2013-01-12,0
commits,2013-01-13,0
commits,2013-01-14,1
commits,2013-01-15,2
commits,2013-01-16,17
commits,2013-01-17,0
commits,2013-01-18,7
commits,2013-01-19,0
commits,2013-01-20,0
commits,2013-01-21,0
commits,2013-01-22,0
commits,2013-01-23,8
commits,2013-01-24,1
commits,2013-01-25,1
commits,2013-01-26,3
commits,2013-01-27,5
commits,2013-01-28,2
commits,2013-01-29,1
commits,2013-01-30,14
commits,2013-01-31,2
commits,2013-02-01,2
commits,2013-02-02,1
commits,2013-02-03,0
commits,2013-02-04,1
commits,2013-02-05,2
commits,2013-02-06,1
commits,2013-02-07,1
commits,2013-02-08,0
commits,2013-02-09,1
commits,2013-02-10,2
commits,2013-02-11,0
commits,2013-02-12,1
commits,2013-02-13,0
commits,2013-02-14,1
commits,2013-02-15,0
commits,2013-02-16,6
commits,2013-02-17,1
commits,2013-02-18,2
commits,2013-02-19,2
commits,2013-02-20,1
commits,2013-02-21,0
commits,2013-02-22,1
commits,2013-02-23,0
commits,2013-02-24,2
commits,2013-02-25,1
commits,2013-02-26,0
commits,2013-02-27,0
commits,2013-02-28,1
commits,2013-03-01,2
commits,2013-03-02,0
commits,2013-03-03,0
commits,2013-03-04,0
commits,2013-03-05,0
commits,2013-03-06,0
commits,2013-03-07,2
commits,2013-03-08,0
commits,2013-03-09,1
commits,2013-03-10,0
commits,2013-03-11,0
commits,2013-03-12,0
commits,2013-03-13,0
commits,2013-03-14,0
commits,2013-03-15,0
commits,2013-03-16,0
commits,2013-03-17,0
commits,2013-03-18,4
commits,2013-03-19,3
commits,2013-03-20,0
commits,2013-03-21,2
commits,2013-03-22,2
commits,2013-03-23,4
commits,2013-03-24,2
commits,2013-03-25,2
commits,2013-03-26,0
commits,2013-03-27,0
commits,2013-03-28,1
commits,2013-03-29,5
commits,2013-03-30,1
commits,2013-03-31,2
commits,2013-04-01,3
commits,2013-04-02,4
commits,2013-04-03,7
commits,2013-04-04,3
commits,2013-04-05,1
commits,2013-04-06,3
commits,2013-04-07,4
commits,2013-04-08,1
commits,2013-04-09,2
commits,2013-04-10,1
commits,2013-04-11,3
commits,2013-04-12,2
commits,2013-04-13,1
commits,2013-04-14,2
commits,2013-04-15,1
commits,2013-04-16,0
commits,2013-04-17,2
commits,2013-04-18,1
commits,2013-04-19,0
commits,2013-04-20,0
commits,2013-04-21,0
commits,2013-04-22,1
commits,2013-04-23,6
commits,2013-04-24,2
commits,2013-04-25,2
commits,2013-04-26,2
commits,2013-04-27,4
commits,2013-04-28,3
commits,2013-04-29,1
commits,2013-04-30,1
